timestamp,timestampType,partition,offset,key,value,headers,exceededFields
1771970887881,CREATE_TIME,2,3693893,41,"{""t"":1771970887,""truck_id"":41,""timestamp"":""2026-02-24T22:08:07.881658+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":47.97,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887881,CREATE_TIME,2,3693894,42,"{""t"":1771970887,""truck_id"":42,""timestamp"":""2026-02-24T22:08:07.881724+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":52.01,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887881,CREATE_TIME,3,3724930,38,"{""t"":1771970887,""truck_id"":38,""timestamp"":""2026-02-24T22:08:07.881463+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":44.19,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887881,CREATE_TIME,4,3749255,35,"{""t"":1771970887,""truck_id"":35,""timestamp"":""2026-02-24T22:08:07.881266+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":47.04,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887881,CREATE_TIME,4,3749256,36,"{""t"":1771970887,""truck_id"":36,""timestamp"":""2026-02-24T22:08:07.881331+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":48.98,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""64.0"",""edge_progress_frac"":""0.0""}",[],
1771970887881,CREATE_TIME,4,3749257,37,"{""t"":1771970887,""truck_id"":37,""timestamp"":""2026-02-24T22:08:07.881397+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":48.62,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887881,CREATE_TIME,4,3749258,43,"{""t"":1771970887,""truck_id"":43,""timestamp"":""2026-02-24T22:08:07.881790+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":51.08,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887881,CREATE_TIME,5,3419814,33,"{""t"":1771970887,""truck_id"":33,""timestamp"":""2026-02-24T22:08:07.881136+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":""48.0"",""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887881,CREATE_TIME,5,3419815,44,"{""t"":1771970887,""truck_id"":44,""timestamp"":""2026-02-24T22:08:07.881855+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":48.22,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,0,3764677,16,"{""t"":1771970887,""truck_id"":16,""timestamp"":""2026-02-24T22:08:07.879963+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":48.9,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,0,3764678,20,"{""t"":1771970887,""truck_id"":20,""timestamp"":""2026-02-24T22:08:07.880246+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":55.61,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,0,3764679,28,"{""t"":1771970887,""truck_id"":28,""timestamp"":""2026-02-24T22:08:07.880775+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":52.03,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""64.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,1,4137430,19,"{""t"":1771970887,""truck_id"":19,""timestamp"":""2026-02-24T22:08:07.880179+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":53.28,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,1,4137431,26,"{""t"":1771970887,""truck_id"":26,""timestamp"":""2026-02-24T22:08:07.880643+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":53.52,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,1,4137432,30,"{""t"":1771970887,""truck_id"":30,""timestamp"":""2026-02-24T22:08:07.880938+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":46.23,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,2,3693888,17,"{""t"":1771970887,""truck_id"":17,""timestamp"":""2026-02-24T22:08:07.880029+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":51.67,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,2,3693889,22,"{""t"":1771970887,""truck_id"":22,""timestamp"":""2026-02-24T22:08:07.880378+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":46.1,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,2,3693890,29,"{""t"":1771970887,""truck_id"":29,""timestamp"":""2026-02-24T22:08:07.880866+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":45.49,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""32.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,3,3724927,18,"{""t"":1771970887,""truck_id"":18,""timestamp"":""2026-02-24T22:08:07.880110+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":44.16,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""32.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,3,3724928,25,"{""t"":1771970887,""truck_id"":25,""timestamp"":""2026-02-24T22:08:07.880577+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":47.3,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,3,3724929,27,"{""t"":1771970887,""truck_id"":27,""timestamp"":""2026-02-24T22:08:07.880709+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":47.87,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,4,3749253,21,"{""t"":1771970887,""truck_id"":21,""timestamp"":""2026-02-24T22:08:07.880312+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":45.91,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""64.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,4,3749254,23,"{""t"":1771970887,""truck_id"":23,""timestamp"":""2026-02-24T22:08:07.880445+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":49.88,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""64.0"",""edge_progress_frac"":""0.0""}",[],
1771970887880,CREATE_TIME,5,3419813,24,"{""t"":1771970887,""truck_id"":24,""timestamp"":""2026-02-24T22:08:07.880511+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":51.88,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,0,3764675,7,"{""t"":1771970887,""truck_id"":7,""timestamp"":""2026-02-24T22:08:07.879306+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":""51.0"",""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,0,3764676,14,"{""t"":1771970887,""truck_id"":14,""timestamp"":""2026-02-24T22:08:07.879827+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":53.03,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,1,4137429,3,"{""t"":1771970887,""truck_id"":3,""timestamp"":""2026-02-24T22:08:07.879011+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":53.64,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,3,3724923,9,"{""t"":1771970887,""truck_id"":9,""timestamp"":""2026-02-24T22:08:07.879464+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":55.1,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,3,3724924,10,"{""t"":1771970887,""truck_id"":10,""timestamp"":""2026-02-24T22:08:07.879555+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":44.89,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,3,3724925,11,"{""t"":1771970887,""truck_id"":11,""timestamp"":""2026-02-24T22:08:07.879625+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":47.75,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,3,3724926,12,"{""t"":1771970887,""truck_id"":12,""timestamp"":""2026-02-24T22:08:07.879694+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":54.03,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,4,3749249,4,"{""t"":1771970887,""truck_id"":4,""timestamp"":""2026-02-24T22:08:07.879084+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":49.5,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""32.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,4,3749250,5,"{""t"":1771970887,""truck_id"":5,""timestamp"":""2026-02-24T22:08:07.879168+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":51.28,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,4,3749251,6,"{""t"":1771970887,""truck_id"":6,""timestamp"":""2026-02-24T22:08:07.879238+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":54.53,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""64.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,4,3749252,15,"{""t"":1771970887,""truck_id"":15,""timestamp"":""2026-02-24T22:08:07.879896+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":51.23,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,5,3419811,8,"{""t"":1771970887,""truck_id"":8,""timestamp"":""2026-02-24T22:08:07.879394+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":45.56,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887879,CREATE_TIME,5,3419812,13,"{""t"":1771970887,""truck_id"":13,""timestamp"":""2026-02-24T22:08:07.879759+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":46.58,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887878,CREATE_TIME,1,4137428,2,"{""t"":1771970887,""truck_id"":2,""timestamp"":""2026-02-24T22:08:07.878921+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":54.03,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970887878,CREATE_TIME,5,3419809,0,"{""t"":1771970887,""truck_id"":0,""timestamp"":""2026-02-24T22:08:07.878545+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":45.37,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""64.0"",""edge_progress_frac"":""0.0""}",[],
1771970887878,CREATE_TIME,5,3419810,1,"{""t"":1771970887,""truck_id"":1,""timestamp"":""2026-02-24T22:08:07.878839+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":44.83,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970886791,CREATE_TIME,0,3764673,48,"{""t"":1771970886,""truck_id"":48,""timestamp"":""2026-02-24T22:08:06.791065+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":48.36,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970886791,CREATE_TIME,0,3764674,49,"{""t"":1771970886,""truck_id"":49,""timestamp"":""2026-02-24T22:08:06.791079+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":46.39,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""32.0"",""edge_progress_frac"":""0.0""}",[],
1771970886791,CREATE_TIME,1,4137427,45,"{""t"":1771970886,""truck_id"":45,""timestamp"":""2026-02-24T22:08:06.791023+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":44.38,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970886791,CREATE_TIME,5,3419808,44,"{""t"":1771970886,""truck_id"":44,""timestamp"":""2026-02-24T22:08:06.791009+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":52.96,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970886790,CREATE_TIME,0,3764672,28,"{""t"":1771970886,""truck_id"":28,""timestamp"":""2026-02-24T22:08:06.790779+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":51.4,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""64.0"",""edge_progress_frac"":""0.0""}",[],
1771970886790,CREATE_TIME,2,3693885,40,"{""t"":1771970886,""truck_id"":40,""timestamp"":""2026-02-24T22:08:06.790952+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":44.19,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970886790,CREATE_TIME,2,3693886,41,"{""t"":1771970886,""truck_id"":41,""timestamp"":""2026-02-24T22:08:06.790966+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":53.67,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970886790,CREATE_TIME,2,3693887,42,"{""t"":1771970886,""truck_id"":42,""timestamp"":""2026-02-24T22:08:06.790980+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":44.84,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970886790,CREATE_TIME,5,3419806,24,"{""t"":1771970886,""truck_id"":24,""timestamp"":""2026-02-24T22:08:06.790722+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":55.05,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
1771970886790,CREATE_TIME,5,3419807,33,"{""t"":1771970886,""truck_id"":33,""timestamp"":""2026-02-24T22:08:06.790850+00:00"",""latitude"":37.08,""longitude"":-121.94,""speed_mph"":54.17,""current_node"":19,""next_node"":19,""destination_node"":19,""at_node"":true,""is_facility_node"":false,""edge_travel_time_min"":""48.0"",""edge_progress_frac"":""0.0""}",[],
